time,temperature_2m,relative_humidity_2m,shortwave_radiation,wind_speed_10m,precipitation,cloud_cover
2023-07-14 19:00:00,26.2,93,7.0,3.7,8.8,100
2023-07-14 20:00:00,26.5,92,0.0,5.6,1.0,100
2023-07-14 21:00:00,26.7,91,0.0,3.6,0.4,100
2023-07-14 22:00:00,26.5,92,0.0,4.7,0.2,100
2023-07-14 23:00:00,26.4,92,0.0,4.5,0.1,97
2023-07-15 00:00:00,26.2,95,0.0,3.6,0.0,100
2023-07-15 01:00:00,26.2,95,0.0,4.1,0.0,95
2023-07-15 02:00:00,26.0,95,0.0,4.4,0.0,34
2023-07-15 03:00:00,26.3,94,0.0,4.0,0.0,46
2023-07-15 04:00:00,26.1,95,0.0,4.1,0.3,87
2023-07-15 05:00:00,27.0,95,0.0,5.7,0.6,100
2023-07-15 06:00:00,27.5,93,19.0,1.4,0.2,100
2023-07-15 07:00:00,27.6,92,98.0,6.3,0.5,100
2023-07-15 08:00:00,28.6,86,233.0,4.7,0.1,98
2023-07-15 09:00:00,30.0,80,392.0,2.7,0.0,99
2023-07-15 10:00:00,31.2,74,525.0,1.5,0.0,100
2023-07-15 11:00:00,32.3,71,682.0,2.5,0.0,100
2023-07-15 12:00:00,32.9,69,664.0,4.3,0.0,100
2023-07-15 13:00:00,33.1,67,665.0,5.9,0.1,100
2023-07-15 14:00:00,33.3,66,581.0,4.2,0.0,100
2023-07-15 15:00:00,33.2,66,423.0,5.1,0.0,100
2023-07-15 16:00:00,28.5,85,381.0,20.7,8.4,100
2023-07-15 17:00:00,28.2,88,59.0,7.1,0.2,100
2023-07-15 18:00:00,28.1,90,22.0,4.6,0.7,100
2023-07-15 19:00:00,27.6,94,6.0,7.2,0.3,100
2023-07-15 20:00:00,26.8,96,0.0,10.7,1.1,100
2023-07-15 21:00:00,26.9,97,0.0,8.7,0.3,100
2023-07-15 22:00:00,26.2,96,0.0,10.1,4.3,100
2023-07-15 23:00:00,26.1,96,0.0,9.7,0.6,100
2023-07-16 00:00:00,26.0,96,0.0,6.0,1.3,100
2023-07-16 01:00:00,25.5,97,0.0,12.9,5.9,100
2023-07-16 02:00:00,25.4,96,0.0,4.7,1.9,100
2023-07-16 03:00:00,25.2,97,0.0,6.4,5.6,100
2023-07-16 04:00:00,25.2,98,0.0,8.5,0.3,100
2023-07-16 05:00:00,26.2,96,0.0,7.6,0.1,100
2023-07-16 06:00:00,26.1,97,12.0,10.7,1.1,100
2023-07-16 07:00:00,25.8,97,85.0,12.2,0.5,100
2023-07-16 08:00:00,26.6,94,175.0,6.0,0.7,91
2023-07-16 09:00:00,27.9,86,378.0,4.0,1.6,71
2023-07-16 10:00:00,29.7,76,505.0,1.3,0.0,71
2023-07-16 11:00:00,30.8,72,692.0,3.1,0.1,92
2023-07-16 12:00:00,32.1,66,798.0,3.7,0.1,75
2023-07-16 13:00:00,32.4,67,702.0,4.3,0.2,87
2023-07-16 14:00:00,32.7,67,695.0,4.3,0.1,100
2023-07-16 15:00:00,32.9,66,588.0,5.4,0.0,90
2023-07-16 16:00:00,32.9,66,404.0,3.3,0.0,99
2023-07-16 17:00:00,30.3,79,287.0,5.5,0.9,80
2023-07-16 18:00:00,30.6,78,114.0,3.8,0.7,95
2023-07-16 19:00:00,29.2,88,15.0,3.4,0.8,96
2023-07-16 20:00:00,28.9,90,0.0,3.4,0.0,96
2023-07-16 21:00:00,28.2,92,0.0,3.2,0.0,91
2023-07-16 22:00:00,27.8,95,0.0,4.1,0.0,94
2023-07-16 23:00:00,27.9,95,0.0,3.2,0.0,38
2023-07-17 00:00:00,28.3,91,0.0,2.1,0.0,19
2023-07-17 01:00:00,28.2,91,0.0,0.8,0.0,16
2023-07-17 02:00:00,27.3,96,0.0,4.2,0.0,40
2023-07-17 03:00:00,26.9,93,0.0,4.3,0.0,61
2023-07-17 04:00:00,26.3,96,0.0,2.3,1.7,100
2023-07-17 05:00:00,27.3,98,0.0,3.6,1.3,100
2023-07-17 06:00:00,28.3,91,27.0,3.1,0.0,70
2023-07-17 07:00:00,29.0,87,142.0,6.8,0.0,100
2023-07-17 08:00:00,29.7,83,268.0,1.3,1.0,72
2023-07-17 09:00:00,30.1,80,410.0,3.7,0.3,100
2023-07-17 10:00:00,29.9,80,421.0,8.2,0.2,100
2023-07-17 11:00:00,27.4,91,522.0,10.1,5.0,100
2023-07-17 12:00:00,30.7,74,683.0,2.9,0.3,100
2023-07-17 13:00:00,32.1,69,684.0,6.0,0.1,100
2023-07-17 14:00:00,32.8,66,690.0,4.0,0.0,99
2023-07-17 15:00:00,33.1,65,575.0,1.5,0.0,99
2023-07-17 16:00:00,33.3,63,452.0,1.8,0.0,100
2023-07-17 17:00:00,30.1,80,276.0,3.1,0.0,100
2023-07-17 18:00:00,28.8,85,78.0,8.7,0.6,100
2023-07-17 19:00:00,28.3,87,10.0,8.6,0.9,100
2023-07-17 20:00:00,27.7,92,0.0,6.1,0.4,100
2023-07-17 21:00:00,27.4,92,0.0,6.1,0.0,100
2023-07-17 22:00:00,27.2,92,0.0,6.1,0.0,100
2023-07-17 23:00:00,27.1,92,0.0,7.1,0.0,100
2023-07-18 00:00:00,27.1,92,0.0,9.2,0.0,99
2023-07-18 01:00:00,27.1,93,0.0,7.7,0.0,55
2023-07-18 02:00:00,27.0,95,0.0,9.4,0.0,91
2023-07-18 03:00:00,26.1,98,0.0,9.2,2.5,100
2023-07-18 04:00:00,26.2,99,0.0,7.8,0.3,100
2023-07-18 05:00:00,25.4,94,0.0,8.9,6.1,100
2023-07-18 06:00:00,26.3,92,16.0,5.9,0.2,100
2023-07-18 07:00:00,27.0,90,108.0,2.9,0.0,100
2023-07-18 08:00:00,28.4,84,270.0,9.7,0.1,99
2023-07-18 09:00:00,29.3,80,394.0,13.2,0.2,100
2023-07-18 10:00:00,29.9,78,468.0,13.5,0.2,100
2023-07-18 11:00:00,31.5,72,658.0,14.0,0.1,100
2023-07-18 12:00:00,30.9,71,660.0,12.3,0.4,100
2023-07-18 13:00:00,31.5,73,554.0,8.4,1.1,100
2023-07-18 14:00:00,31.7,70,372.0,10.3,0.0,100
2023-07-18 15:00:00,29.6,80,380.0,8.3,1.9,92
2023-07-18 16:00:00,30.7,77,367.0,8.9,0.2,100
2023-07-18 17:00:00,28.3,87,258.0,8.1,0.0,100
2023-07-18 18:00:00,27.6,88,48.0,15.5,0.0,100
2023-07-18 19:00:00,27.1,90,10.0,10.1,0.0,100
2023-07-18 20:00:00,27.0,91,0.0,8.0,0.1,100
2023-07-18 21:00:00,27.0,92,0.0,8.4,0.0,100
2023-07-18 22:00:00,26.8,93,0.0,10.9,0.0,99
2023-07-18 23:00:00,26.8,94,0.0,10.0,0.0,83
2023-07-19 00:00:00,26.8,95,0.0,9.0,0.0,93
2023-07-19 01:00:00,26.7,96,0.0,8.4,0.0,100
2023-07-19 02:00:00,26.6,97,0.0,8.4,0.0,43
2023-07-19 03:00:00,26.4,97,0.0,9.7,0.0,37
2023-07-19 04:00:00,26.3,97,0.0,10.2,0.0,95
2023-07-19 05:00:00,27.1,97,0.0,10.9,0.0,76
2023-07-19 06:00:00,27.6,95,17.0,7.2,0.1,53
2023-07-19 07:00:00,28.3,91,106.0,13.0,0.3,93
2023-07-19 08:00:00,27.4,89,245.0,12.7,7.6,99
2023-07-19 09:00:00,28.8,82,271.0,12.7,0.1,100
2023-07-19 10:00:00,29.7,79,347.0,10.8,0.0,100
2023-07-19 11:00:00,30.6,77,496.0,10.3,0.1,100
2023-07-19 12:00:00,31.7,72,724.0,11.5,0.2,95
2023-07-19 13:00:00,32.3,68,763.0,12.5,0.0,71
2023-07-19 14:00:00,33.0,64,766.0,12.8,0.0,15
2023-07-19 15:00:00,32.9,65,628.0,12.2,0.0,24
2023-07-19 16:00:00,32.6,65,436.0,10.8,0.7,46
2023-07-19 17:00:00,29.9,83,292.0,9.9,0.1,39
2023-07-19 18:00:00,29.5,83,110.0,5.8,0.1,88
2023-07-19 19:00:00,28.6,88,20.0,3.6,0.0,94
2023-07-19 20:00:00,27.9,93,0.0,3.1,0.0,98
2023-07-19 21:00:00,27.6,95,0.0,2.7,0.0,66
2023-07-19 22:00:00,27.5,95,0.0,3.6,0.0,14
2023-07-19 23:00:00,27.3,95,0.0,3.6,0.0,55
2023-07-20 00:00:00,27.2,94,0.0,4.7,0.0,23
2023-07-20 01:00:00,27.1,94,0.0,4.1,0.0,41
2023-07-20 02:00:00,26.9,95,0.0,4.4,0.0,58
2023-07-20 03:00:00,27.1,94,0.0,4.3,0.0,9
2023-07-20 04:00:00,27.2,92,0.0,5.8,0.0,68
2023-07-20 05:00:00,28.4,84,0.0,5.4,0.0,41
2023-07-20 06:00:00,28.4,85,16.0,7.1,0.9,55
2023-07-20 07:00:00,28.5,86,120.0,6.1,0.7,43
2023-07-20 08:00:00,27.7,86,266.0,10.7,2.9,50
2023-07-20 09:00:00,30.2,78,394.0,6.2,0.1,10
2023-07-20 10:00:00,32.0,73,654.0,8.6,0.0,3
2023-07-20 11:00:00,33.0,68,763.0,7.1,0.0,12
2023-07-20 12:00:00,34.0,62,815.0,4.3,0.0,3
2023-07-20 13:00:00,34.7,59,832.0,4.0,0.0,4
2023-07-20 14:00:00,35.1,56,770.0,4.0,0.0,9
2023-07-20 15:00:00,35.2,55,628.0,5.1,0.0,18
2023-07-20 16:00:00,34.9,56,464.0,7.3,0.0,30
2023-07-20 17:00:00,32.5,73,288.0,6.4,0.0,30
2023-07-20 18:00:00,28.5,92,87.0,16.8,13.0,95
2023-07-20 19:00:00,27.7,91,6.0,1.3,2.6,93
2023-07-20 20:00:00,27.9,91,0.0,6.2,0.0,58
2023-07-20 21:00:00,27.6,92,0.0,2.7,0.7,66
2023-07-20 22:00:00,27.2,91,0.0,6.8,2.8,45
2023-07-20 23:00:00,27.4,91,0.0,4.7,0.0,49
2023-07-21 00:00:00,27.5,90,0.0,4.5,0.0,11
2023-07-21 01:00:00,27.6,90,0.0,7.2,0.0,4
2023-07-21 02:00:00,27.7,89,0.0,6.3,0.0,1
2023-07-21 03:00:00,27.8,88,0.0,6.6,0.0,2
2023-07-21 04:00:00,27.9,88,0.0,8.5,0.0,1
2023-07-21 05:00:00,26.5,91,0.0,6.8,0.0,14
2023-07-21 06:00:00,27.9,86,20.0,4.7,0.0,53
2023-07-21 07:00:00,28.9,85,138.0,3.3,0.0,58
2023-07-21 08:00:00,30.6,79,323.0,0.0,0.0,94
2023-07-21 09:00:00,32.3,73,501.0,2.5,0.0,98
2023-07-21 10:00:00,33.7,68,662.0,8.8,0.0,99
2023-07-21 11:00:00,34.6,62,775.0,10.6,0.1,94
2023-07-21 12:00:00,34.9,59,717.0,13.1,0.0,100
2023-07-21 13:00:00,35.0,59,727.0,14.1,0.0,100
2023-07-21 14:00:00,35.3,56,710.0,14.3,0.0,100
2023-07-21 15:00:00,35.6,54,610.0,11.5,0.0,100
2023-07-21 16:00:00,35.1,55,427.0,11.6,0.0,100
2023-07-21 17:00:00,33.9,61,269.0,10.5,0.0,99
2023-07-21 18:00:00,32.8,70,107.0,6.5,0.0,100
2023-07-21 19:00:00,29.2,86,17.0,15.5,4.0,100
2023-07-21 20:00:00,28.9,84,0.0,12.1,0.1,100
2023-07-21 21:00:00,29.3,83,0.0,11.2,0.0,100
2023-07-21 22:00:00,29.6,85,0.0,12.1,0.0,100
2023-07-21 23:00:00,29.5,84,0.0,10.0,0.0,57
2023-07-22 00:00:00,28.7,87,0.0,5.9,0.0,6
2023-07-22 01:00:00,28.4,87,0.0,7.3,0.0,14
2023-07-22 02:00:00,28.5,83,0.0,11.2,0.0,79
2023-07-22 03:00:00,28.5,83,0.0,10.8,0.0,50
2023-07-22 04:00:00,28.3,86,0.0,10.0,0.0,100
2023-07-22 05:00:00,27.5,87,0.0,7.4,0.0,99
2023-07-22 06:00:00,27.2,92,10.0,12.6,1.4,100
2023-07-22 07:00:00,28.4,90,79.0,9.4,0.0,100
2023-07-22 08:00:00,30.7,82,242.0,13.7,0.0,100
2023-07-22 09:00:00,31.9,75,384.0,16.4,0.1,100
2023-07-22 10:00:00,29.9,80,571.0,16.6,4.2,99
2023-07-22 11:00:00,29.9,80,283.0,13.4,0.0,100
2023-07-22 12:00:00,32.3,74,580.0,14.2,0.1,99
2023-07-22 13:00:00,33.8,65,663.0,19.7,0.2,100
2023-07-22 14:00:00,34.2,61,698.0,19.9,0.0,100
2023-07-22 15:00:00,33.9,61,550.0,18.4,0.0,94
2023-07-22 16:00:00,33.8,62,479.0,18.4,0.0,99
2023-07-22 17:00:00,34.3,60,288.0,15.3,0.0,100
2023-07-22 18:00:00,33.1,64,125.0,15.3,0.0,64
2023-07-22 19:00:00,31.8,71,18.0,13.3,0.0,59
2023-07-22 20:00:00,31.1,73,0.0,13.1,0.0,99
2023-07-22 21:00:00,30.7,73,0.0,13.5,0.0,89
2023-07-22 22:00:00,30.3,74,0.0,14.6,0.0,75
2023-07-22 23:00:00,29.9,74,0.0,13.8,0.0,85
2023-07-23 00:00:00,29.5,75,0.0,13.7,0.0,89
2023-07-23 01:00:00,29.1,76,0.0,14.2,0.0,81
2023-07-23 02:00:00,28.8,77,0.0,13.9,0.0,91
2023-07-23 03:00:00,28.5,79,0.0,12.3,0.0,99
2023-07-23 04:00:00,28.3,81,0.0,13.0,0.0,100
2023-07-23 05:00:00,29.1,78,0.0,14.8,0.0,99
2023-07-23 06:00:00,29.4,78,25.0,15.3,0.0,98
2023-07-23 07:00:00,30.0,77,144.0,14.0,0.0,97
2023-07-23 08:00:00,30.8,74,312.0,18.7,0.0,99
2023-07-23 09:00:00,31.1,73,476.0,21.9,0.1,100
2023-07-23 10:00:00,31.8,71,533.0,17.1,0.1,100
2023-07-23 11:00:00,33.1,68,695.0,18.0,0.0,73
2023-07-23 12:00:00,33.5,65,744.0,17.7,0.2,32
2023-07-23 13:00:00,34.1,63,775.0,17.6,0.1,91
2023-07-23 14:00:00,34.2,62,716.0,18.2,0.0,100
2023-07-23 15:00:00,34.1,62,555.0,17.0,0.0,100
2023-07-23 16:00:00,33.5,64,416.0,17.1,0.0,100
2023-07-23 17:00:00,32.3,70,222.0,12.7,0.0,97
2023-07-23 18:00:00,31.6,72,101.0,11.4,0.0,100
2023-07-23 19:00:00,30.8,74,15.0,9.8,0.0,100
2023-07-23 20:00:00,30.1,78,0.0,7.6,0.1,99
2023-07-23 21:00:00,30.0,79,0.0,9.7,0.0,99
2023-07-23 22:00:00,29.9,77,0.0,12.0,0.0,98
2023-07-23 23:00:00,29.5,79,0.0,12.0,0.0,25
2023-07-24 00:00:00,29.1,81,0.0,10.7,0.0,3
2023-07-24 01:00:00,28.7,83,0.0,10.9,0.0,3
2023-07-24 02:00:00,28.4,85,0.0,10.6,0.0,2
2023-07-24 03:00:00,28.2,86,0.0,10.2,0.0,2
2023-07-24 04:00:00,27.9,87,0.0,8.3,0.0,3
2023-07-24 05:00:00,27.9,87,0.0,11.5,0.0,0
2023-07-24 06:00:00,28.3,88,21.0,10.8,0.0,29
2023-07-24 07:00:00,28.9,84,128.0,13.0,0.0,9
2023-07-24 08:00:00,30.2,78,305.0,13.6,0.0,18
2023-07-24 09:00:00,31.2,75,473.0,13.9,0.1,10
2023-07-24 10:00:00,32.0,72,634.0,15.0,0.2,17
2023-07-24 11:00:00,33.1,68,724.0,14.4,0.1,13
2023-07-24 12:00:00,33.7,65,776.0,15.5,0.1,17
2023-07-24 13:00:00,33.9,64,784.0,15.0,0.1,26
2023-07-24 14:00:00,34.1,63,673.0,12.1,0.0,40
2023-07-24 15:00:00,34.0,63,600.0,9.4,0.0,74
2023-07-24 16:00:00,33.8,63,487.0,7.2,0.0,91
2023-07-24 17:00:00,30.2,81,211.0,9.8,1.0,96
2023-07-24 18:00:00,28.0,90,89.0,12.3,4.4,100
2023-07-24 19:00:00,27.7,90,8.0,6.4,1.0,97
2023-07-24 20:00:00,27.7,93,0.0,10.7,0.1,100
2023-07-24 21:00:00,27.7,90,0.0,11.6,0.1,100
2023-07-24 22:00:00,27.5,91,0.0,8.9,0.6,100
2023-07-24 23:00:00,27.4,93,0.0,10.0,0.0,100
2023-07-25 00:00:00,27.2,94,0.0,13.6,1.5,100
2023-07-25 01:00:00,26.7,95,0.0,10.1,0.0,100
2023-07-25 02:00:00,25.6,94,0.0,10.1,5.9,100
2023-07-25 03:00:00,25.6,94,0.0,4.9,0.2,100
2023-07-25 04:00:00,25.6,94,0.0,11.8,0.2,100
2023-07-25 05:00:00,26.4,93,0.0,12.8,0.1,100
2023-07-25 06:00:00,26.6,91,8.0,3.1,3.6,100
2023-07-25 07:00:00,27.1,90,42.0,7.3,0.1,100
2023-07-25 08:00:00,27.7,88,120.0,10.0,0.0,100
2023-07-25 09:00:00,29.2,83,308.0,10.3,0.0,100
2023-07-25 10:00:00,30.8,77,466.0,11.3,0.0,100
2023-07-25 11:00:00,31.5,73,452.0,9.2,0.0,100
2023-07-25 12:00:00,32.8,70,669.0,8.5,0.0,100
2023-07-25 13:00:00,33.2,68,704.0,9.4,0.1,100
2023-07-25 14:00:00,33.8,65,605.0,7.1,0.1,100
2023-07-25 15:00:00,34.1,63,576.0,8.2,0.0,100
2023-07-25 16:00:00,34.1,63,420.0,7.6,0.0,100
2023-07-25 17:00:00,31.4,72,242.0,10.0,0.0,100
2023-07-25 18:00:00,30.2,78,91.0,14.9,0.0,100
2023-07-25 19:00:00,29.5,81,17.0,6.9,0.0,100
2023-07-25 20:00:00,29.2,83,0.0,5.1,0.0,100
2023-07-25 21:00:00,29.1,84,0.0,5.4,0.0,100
2023-07-25 22:00:00,28.6,86,0.0,8.9,0.0,100
2023-07-25 23:00:00,27.3,90,0.0,10.9,0.0,100
2023-07-26 00:00:00,26.3,94,0.0,10.1,0.9,100
2023-07-26 01:00:00,25.7,97,0.0,10.5,3.3,100
2023-07-26 02:00:00,26.1,95,0.0,12.8,0.4,100
2023-07-26 03:00:00,26.3,95,0.0,6.4,0.0,100
2023-07-26 04:00:00,26.0,97,0.0,7.2,0.0,100
2023-07-26 05:00:00,26.5,97,0.0,10.1,0.0,100
2023-07-26 06:00:00,26.2,95,18.0,10.1,4.9,100
2023-07-26 07:00:00,25.6,99,52.0,13.0,2.4,100
2023-07-26 08:00:00,25.6,95,40.0,12.3,3.7,100
2023-07-26 09:00:00,25.8,94,97.0,10.3,0.8,100
2023-07-26 10:00:00,26.4,90,196.0,14.3,0.4,100
2023-07-26 11:00:00,27.4,84,305.0,10.0,0.5,100
2023-07-26 12:00:00,28.5,80,382.0,9.0,0.3,100
2023-07-26 13:00:00,29.3,77,380.0,8.2,0.1,100
2023-07-26 14:00:00,29.3,77,216.0,8.0,0.0,100
2023-07-26 15:00:00,29.5,76,192.0,7.7,0.0,100
2023-07-26 16:00:00,29.7,76,182.0,6.6,0.0,100
2023-07-26 17:00:00,27.4,89,116.0,4.7,0.0,100
2023-07-26 18:00:00,27.3,91,17.0,0.5,0.3,100
2023-07-26 19:00:00,27.2,92,12.0,2.5,0.2,100
2023-07-26 20:00:00,26.8,95,0.0,2.2,0.1,100
2023-07-26 21:00:00,26.6,96,0.0,3.0,0.0,100
2023-07-26 22:00:00,26.6,96,0.0,4.0,0.0,99
2023-07-26 23:00:00,26.3,98,0.0,4.4,0.0,100
2023-07-27 00:00:00,26.5,97,0.0,2.9,0.0,100
2023-07-27 01:00:00,26.4,98,0.0,3.2,0.0,100
2023-07-27 02:00:00,26.4,98,0.0,4.0,0.1,100
2023-07-27 03:00:00,26.4,98,0.0,5.4,0.4,100
2023-07-27 04:00:00,26.3,98,0.0,5.5,0.1,99
2023-07-27 05:00:00,26.8,96,0.0,7.6,0.0,100
2023-07-27 06:00:00,27.3,95,21.0,7.9,0.0,100
2023-07-27 07:00:00,28.2,91,131.0,6.5,0.0,93
2023-07-27 08:00:00,28.8,85,307.0,4.9,3.3,79
2023-07-27 09:00:00,28.1,87,335.0,8.9,5.3,98
2023-07-27 10:00:00,28.8,83,296.0,6.8,0.1,100
2023-07-27 11:00:00,29.9,80,430.0,4.6,0.0,100
2023-07-27 12:00:00,30.6,78,531.0,3.8,0.1,100
2023-07-27 13:00:00,31.4,74,569.0,4.8,0.1,100
2023-07-27 14:00:00,31.6,74,474.0,4.1,0.1,100
2023-07-27 15:00:00,31.7,72,392.0,3.1,0.0,100
2023-07-27 16:00:00,31.7,71,362.0,5.5,0.1,100
2023-07-27 17:00:00,30.4,74,231.0,6.8,0.1,100
2023-07-27 18:00:00,28.8,89,34.0,7.1,1.0,100
2023-07-27 19:00:00,28.4,89,8.0,4.0,0.2,100
2023-07-27 20:00:00,28.0,92,0.0,2.2,0.0,100
2023-07-27 21:00:00,27.9,93,0.0,3.2,0.0,100
2023-07-27 22:00:00,27.8,94,0.0,4.1,0.0,100
2023-07-27 23:00:00,27.5,95,0.0,3.3,0.0,100
2023-07-28 00:00:00,27.1,97,0.0,3.7,0.0,100
2023-07-28 01:00:00,27.1,96,0.0,2.9,0.0,100
2023-07-28 02:00:00,27.0,97,0.0,3.6,0.0,100
2023-07-28 03:00:00,27.0,97,0.0,1.9,0.0,100
2023-07-28 04:00:00,26.8,97,0.0,3.1,0.0,100
2023-07-28 05:00:00,26.9,95,0.0,2.9,0.0,100
2023-07-28 06:00:00,26.6,94,17.0,8.4,4.8,100
2023-07-28 07:00:00,26.9,93,46.0,8.1,0.1,100
2023-07-28 08:00:00,27.3,91,163.0,4.6,0.1,100
2023-07-28 09:00:00,28.7,84,363.0,2.5,0.1,92
2023-07-28 10:00:00,29.8,78,507.0,4.4,0.2,70
2023-07-28 11:00:00,31.1,73,737.0,3.8,0.1,83
2023-07-28 12:00:00,32.2,69,781.0,5.5,0.1,98
2023-07-28 13:00:00,32.9,65,774.0,7.1,0.1,100
2023-07-28 14:00:00,32.7,65,506.0,6.9,0.1,100
2023-07-28 15:00:00,30.7,74,270.0,6.5,2.8,100
2023-07-28 16:00:00,29.6,79,283.0,5.1,3.9,100
2023-07-28 17:00:00,27.0,89,133.0,6.6,0.8,100
2023-07-28 18:00:00,26.7,92,18.0,7.6,3.8,100
2023-07-28 19:00:00,26.7,92,2.0,10.2,4.6,100
2023-07-28 20:00:00,26.7,94,0.0,7.9,1.7,100
2023-07-28 21:00:00,26.6,95,0.0,7.6,1.2,100
2023-07-28 22:00:00,26.3,94,0.0,9.0,1.5,100
2023-07-28 23:00:00,26.3,94,0.0,6.9,1.0,100
2023-07-29 00:00:00,26.4,95,0.0,3.8,0.5,88
2023-07-29 01:00:00,25.7,95,0.0,6.2,3.2,100
2023-07-29 02:00:00,25.9,95,0.0,4.0,0.3,98
2023-07-29 03:00:00,25.6,93,0.0,3.1,2.1,100
2023-07-29 04:00:00,25.6,95,0.0,7.1,1.3,100
2023-07-29 05:00:00,24.7,94,0.0,7.7,0.8,100
2023-07-29 06:00:00,25.2,94,19.0,6.6,0.1,98
2023-07-29 07:00:00,26.2,89,116.0,11.3,0.1,100
2023-07-29 08:00:00,27.3,84,257.0,11.3,0.0,55
2023-07-29 09:00:00,29.0,77,484.0,11.2,0.0,55
2023-07-29 10:00:00,29.8,74,482.0,11.3,0.1,82
2023-07-29 11:00:00,30.9,71,645.0,9.7,0.1,100
2023-07-29 12:00:00,31.1,69,485.0,9.4,0.1,100
2023-07-29 13:00:00,31.4,68,408.0,8.7,0.0,100
2023-07-29 14:00:00,28.5,78,422.0,13.5,2.0,79
2023-07-29 15:00:00,29.3,77,455.0,7.2,0.2,58
2023-07-29 16:00:00,30.4,74,489.0,8.1,0.0,80
2023-07-29 17:00:00,29.1,78,292.0,0.5,0.1,86
2023-07-29 18:00:00,29.2,78,86.0,2.1,0.1,100
2023-07-29 19:00:00,28.1,88,14.0,4.1,0.1,100
2023-07-29 20:00:00,27.8,88,0.0,4.8,0.0,93
2023-07-29 21:00:00,27.3,90,0.0,5.6,0.0,28
2023-07-29 22:00:00,27.1,90,0.0,5.2,0.0,21
2023-07-29 23:00:00,26.8,92,0.0,5.2,0.0,54
2023-07-30 00:00:00,26.5,93,0.0,4.4,0.0,82
2023-07-30 01:00:00,26.3,94,0.0,8.4,0.0,25
2023-07-30 02:00:00,26.1,94,0.0,10.5,0.0,17
2023-07-30 03:00:00,25.7,94,0.0,11.9,0.0,25
2023-07-30 04:00:00,25.0,93,0.0,14.0,1.3,99
2023-07-30 05:00:00,25.3,96,0.0,11.5,0.3,14
2023-07-30 06:00:00,25.8,94,14.0,9.2,0.1,41
2023-07-30 07:00:00,26.5,90,123.0,11.2,0.0,48
2023-07-30 08:00:00,27.9,83,287.0,11.0,0.0,57
2023-07-30 09:00:00,28.8,79,413.0,10.7,0.1,56
2023-07-30 10:00:00,30.1,73,595.0,9.4,0.2,25
2023-07-30 11:00:00,31.3,68,664.0,9.7,0.1,23
2023-07-30 12:00:00,32.3,64,787.0,10.1,0.1,18
2023-07-30 13:00:00,32.8,62,774.0,10.3,0.0,29
2023-07-30 14:00:00,33.0,60,663.0,10.5,0.0,22
2023-07-30 15:00:00,33.1,60,612.0,10.5,0.0,13
2023-07-30 16:00:00,32.9,61,458.0,11.0,0.0,14
2023-07-30 17:00:00,32.0,66,287.0,13.5,0.0,17
2023-07-30 18:00:00,30.7,75,101.0,7.6,0.0,18
2023-07-30 19:00:00,29.6,83,15.0,4.8,0.0,19
2023-07-30 20:00:00,28.8,85,0.0,2.9,0.1,26
2023-07-30 21:00:00,28.4,87,0.0,5.6,0.0,18
2023-07-30 22:00:00,28.3,86,0.0,8.8,0.0,6
2023-07-30 23:00:00,28.2,86,0.0,9.8,0.0,6
2023-07-31 00:00:00,27.8,86,0.0,10.7,0.0,3
2023-07-31 01:00:00,27.5,86,0.0,14.8,0.0,26
2023-07-31 02:00:00,26.5,88,0.0,18.6,0.0,49
2023-07-31 03:00:00,26.1,90,0.0,14.1,0.1,48
2023-07-31 04:00:00,26.0,93,0.0,12.3,0.0,29
2023-07-31 05:00:00,25.1,95,0.0,10.0,0.0,21
2023-07-31 06:00:00,25.5,95,11.0,7.2,0.3,69
2023-07-31 07:00:00,26.3,91,88.0,9.7,0.2,62
2023-07-31 08:00:00,27.6,88,289.0,9.5,0.0,37
2023-07-31 09:00:00,29.6,81,494.0,9.7,0.0,9
2023-07-31 10:00:00,31.3,73,666.0,12.4,0.1,24
2023-07-31 11:00:00,32.3,70,734.0,11.4,0.1,9
2023-07-31 12:00:00,33.1,66,814.0,10.5,0.0,8
2023-07-31 13:00:00,33.6,64,811.0,10.5,0.0,9
2023-07-31 14:00:00,33.5,63,738.0,12.9,0.0,22
2023-07-31 15:00:00,33.6,62,609.0,12.6,0.0,11
2023-07-31 16:00:00,33.3,61,465.0,14.3,0.0,11
2023-07-31 17:00:00,33.3,61,267.0,11.6,0.0,36
2023-07-31 18:00:00,32.0,66,118.0,11.5,0.0,19
2023-07-31 19:00:00,30.8,71,16.0,14.5,0.0,25
2023-07-31 20:00:00,29.6,76,0.0,13.0,0.0,44
2023-07-31 21:00:00,29.0,78,0.0,12.3,0.0,55
2023-07-31 22:00:00,28.7,81,0.0,11.9,0.0,34
2023-07-31 23:00:00,28.3,83,0.0,12.8,0.0,36
2023-08-01 00:00:00,28.1,84,0.0,12.7,0.0,6
2023-08-01 01:00:00,27.7,85,0.0,13.0,0.0,1
2023-08-01 02:00:00,27.3,87,0.0,12.6,0.0,0
2023-08-01 03:00:00,27.1,87,0.0,13.3,0.0,0
2023-08-01 04:00:00,26.9,87,0.0,14.1,0.0,4
2023-08-01 05:00:00,27.3,84,0.0,13.6,0.0,0
2023-08-01 06:00:00,27.7,83,19.0,15.4,0.0,21
2023-08-01 07:00:00,28.3,82,126.0,15.3,0.0,15
2023-08-01 08:00:00,29.6,78,307.0,16.6,0.0,13
